time,gpu-id,gpu_util_percent,mem_util_percent,mem_util_MB,mem_free_MB,mem_total_MB,phase,epoch,step
1768162287.7092164,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162287.8113196,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162287.9134307,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.0163486,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.1182146,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.2206147,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.3226616,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.4252918,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.5273294,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.6292665,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.7311256,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.833299,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162288.9356055,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162289.0381312,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162289.1400614,0,0,0,1132.4375,14227.5625,15360.0,init,-1,-1
1768162289.242132,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.3440545,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.445987,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.5480638,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.6499465,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.751964,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.8542893,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162289.9565263,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.0597332,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.1621218,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.264925,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.3681118,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.4703915,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.5732012,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.6757052,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.7781072,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.8812542,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
1768162290.984149,0,0,0,1132.4375,14227.5625,15360.0,validation,0,0
